enspid	protlen
ENSP00000454868	112
ENSP00000454869	42
ENSP00000454870	69.3333333333333
ENSP00000454871	458.666666666667
ENSP00000454872	129.333333333333
ENSP00000454873	245
ENSP00000454874	134
ENSP00000454875	89.3333333333333
ENSP00000454876	288
ENSP00000454877	162.333333333333
ENSP00000454878	119
ENSP00000454879	97
ENSP00000454880	194
ENSP00000454881	138
ENSP00000454882	200.666666666667
ENSP00000454883	222.333333333333
ENSP00000454884	247.666666666667
ENSP00000454885	57
ENSP00000454886	90
ENSP00000454887	208
ENSP00000454888	131.666666666667
ENSP00000454889	52
ENSP00000454890	107
ENSP00000454891	110.666666666667
ENSP00000454892	84
ENSP00000454893	156.666666666667
ENSP00000454894	288
ENSP00000454895	36
ENSP00000454896	129
ENSP00000454897	608
ENSP00000454898	424
ENSP00000454899	174.666666666667
ENSP00000454900	55
ENSP00000454901	153.333333333333
ENSP00000454902	35
ENSP00000454903	204
ENSP00000454904	100.666666666667
ENSP00000454905	116.333333333333
ENSP00000454906	450
ENSP00000454907	133
ENSP00000454908	55
ENSP00000454909	619
ENSP00000454910	270.333333333333
ENSP00000454911	36
ENSP00000454912	35
ENSP00000454913	230
ENSP00000454914	89
ENSP00000454915	171
ENSP00000454916	119
ENSP00000454917	234.666666666667
ENSP00000454918	187
ENSP00000454919	631
ENSP00000454920	372
ENSP00000454921	535
ENSP00000454922	310.666666666667
ENSP00000454923	69
ENSP00000454924	227
ENSP00000454925	123
ENSP00000454926	167
ENSP00000454927	75
ENSP00000454928	214
ENSP00000454929	317
ENSP00000454930	65
ENSP00000454931	200
ENSP00000454932	103
ENSP00000454933	25.6666666666667
ENSP00000454934	272
ENSP00000454935	131.333333333333
ENSP00000454936	166
ENSP00000454937	66.6666666666667
ENSP00000454938	74
ENSP00000454939	99
ENSP00000454940	316
ENSP00000454941	812
ENSP00000454942	175.333333333333
ENSP00000454943	63
ENSP00000454944	301
ENSP00000454945	226
ENSP00000454946	114.666666666667
ENSP00000454947	87
ENSP00000454948	301
ENSP00000454949	30.6666666666667
ENSP00000454950	266
ENSP00000454951	210
ENSP00000454952	59.3333333333333
ENSP00000454953	123.333333333333
ENSP00000454954	26
ENSP00000454955	251
ENSP00000454956	152.666666666667
ENSP00000454957	597
ENSP00000454958	127
ENSP00000454959	178
ENSP00000454960	190
ENSP00000454961	193
ENSP00000454962	62
ENSP00000454963	515
ENSP00000454964	221
ENSP00000454965	140
ENSP00000454966	347
ENSP00000454967	86
ENSP00000454968	244
ENSP00000454969	63
ENSP00000454970	236
ENSP00000454971	94
ENSP00000454972	84.3333333333333
ENSP00000454973	1400
ENSP00000454974	43.3333333333333
ENSP00000454975	1179
ENSP00000454976	65.6666666666667
ENSP00000454977	239.666666666667
ENSP00000454978	217.666666666667
ENSP00000454979	98
ENSP00000454980	79
ENSP00000454981	28.6666666666667
ENSP00000454982	270
ENSP00000454983	68.3333333333333
ENSP00000454984	51
ENSP00000454985	131.333333333333
ENSP00000454986	75.3333333333333
ENSP00000454987	75.3333333333333
ENSP00000454988	104.333333333333
ENSP00000454989	170
ENSP00000454990	1099.33333333333
ENSP00000454991	181
ENSP00000454992	302.666666666667
ENSP00000454993	161.666666666667
ENSP00000454994	208
ENSP00000454995	577
ENSP00000454996	142
ENSP00000454997	195.666666666667
ENSP00000454998	1281
ENSP00000454999	177
ENSP00000455000	18
ENSP00000455001	1037
ENSP00000455002	45
ENSP00000455003	227.333333333333
ENSP00000455004	900
ENSP00000455005	19
ENSP00000455006	116
ENSP00000455007	101
ENSP00000455008	124
ENSP00000455009	211
ENSP00000455010	88.6666666666667
ENSP00000455011	97
ENSP00000455012	221
ENSP00000455013	156
ENSP00000455014	445
ENSP00000455015	137
ENSP00000455016	130.333333333333
ENSP00000455017	20
ENSP00000455018	130
ENSP00000455019	162
ENSP00000455020	253
ENSP00000455021	75
ENSP00000455022	101.666666666667
ENSP00000455023	126.666666666667
ENSP00000455024	395
ENSP00000455025	35
ENSP00000455026	312
ENSP00000455027	135
ENSP00000455028	160.333333333333
ENSP00000455029	212
ENSP00000455030	139
ENSP00000455031	129
ENSP00000455032	241
ENSP00000455033	145
ENSP00000455034	90.6666666666667
ENSP00000455035	85
ENSP00000455036	121
ENSP00000455037	86
ENSP00000455038	202.666666666667
ENSP00000455039	147.333333333333
ENSP00000455040	88
ENSP00000455041	758
ENSP00000455042	237
ENSP00000455043	164
ENSP00000455044	113
ENSP00000455045	169.333333333333
ENSP00000455046	326
ENSP00000455047	288.333333333333
ENSP00000455048	151.666666666667
ENSP00000455049	815
ENSP00000455050	129
ENSP00000455051	189
ENSP00000455052	260
ENSP00000455053	153
ENSP00000455054	152.666666666667
ENSP00000455055	185.333333333333
ENSP00000455056	146
ENSP00000455057	15.6666666666667
ENSP00000455058	175
ENSP00000455059	346.666666666667
ENSP00000455060	216.333333333333
ENSP00000455061	1167
ENSP00000455062	1625
ENSP00000455063	87
ENSP00000455064	515
ENSP00000455065	184.333333333333
ENSP00000455066	91
ENSP00000455067	104
ENSP00000455068	293
ENSP00000455069	633
ENSP00000455070	761
ENSP00000455071	122.333333333333
ENSP00000455072	141
ENSP00000455073	263
ENSP00000455074	115.333333333333
ENSP00000455075	166
ENSP00000455076	137
ENSP00000455077	76
ENSP00000455078	382
ENSP00000455079	239
ENSP00000455080	104.333333333333
ENSP00000455081	96.6666666666667
ENSP00000455082	81
ENSP00000455083	236.333333333333
ENSP00000455084	132
ENSP00000455085	45
ENSP00000455086	98
ENSP00000455087	301
ENSP00000455088	175
ENSP00000455089	300
ENSP00000455090	107
ENSP00000455091	253.666666666667
ENSP00000455092	470.333333333333
ENSP00000455093	157
ENSP00000455094	159
ENSP00000455095	113.333333333333
ENSP00000455096	84
ENSP00000455097	383
ENSP00000455098	167
ENSP00000455099	163
ENSP00000455100	241
ENSP00000455101	141.666666666667
ENSP00000455102	148.666666666667
ENSP00000455103	633
ENSP00000455104	124
ENSP00000455105	154
ENSP00000455106	746
ENSP00000455107	85
ENSP00000455108	159.666666666667
ENSP00000455109	101.333333333333
ENSP00000455110	188
ENSP00000455111	507
ENSP00000455112	160
ENSP00000455113	38
ENSP00000455114	540
ENSP00000455115	119
ENSP00000455116	116.666666666667
ENSP00000455117	50
ENSP00000455118	95
ENSP00000455119	260
ENSP00000455120	52.6666666666667
ENSP00000455121	120
ENSP00000455122	194
ENSP00000455123	51
ENSP00000455124	61
ENSP00000455125	177
ENSP00000455126	156
ENSP00000455127	182.333333333333
ENSP00000455128	326
ENSP00000455129	113.666666666667
ENSP00000455130	88
ENSP00000455131	270
ENSP00000455132	124
ENSP00000455133	594
ENSP00000455134	79
ENSP00000455135	647
ENSP00000455136	589
ENSP00000455137	109.666666666667
ENSP00000455138	80
ENSP00000455139	774
ENSP00000455140	121
ENSP00000455141	124.666666666667
ENSP00000455142	110.333333333333
ENSP00000455143	147.666666666667
ENSP00000455144	188
ENSP00000455145	60
ENSP00000455146	86.6666666666667
ENSP00000455147	65
ENSP00000455148	64
ENSP00000455149	46
ENSP00000455150	193
ENSP00000455151	112
ENSP00000455152	51
ENSP00000455153	273
ENSP00000455154	247
ENSP00000455155	1085
ENSP00000455156	96
ENSP00000455157	100.666666666667
ENSP00000455158	29.6666666666667
ENSP00000455159	117.666666666667
ENSP00000455160	1449
ENSP00000455161	287.666666666667
ENSP00000455162	155.666666666667
ENSP00000455163	152.333333333333
ENSP00000455164	39
ENSP00000455165	184.666666666667
ENSP00000455166	57
ENSP00000455167	109.333333333333
ENSP00000455168	112.666666666667
ENSP00000455169	525
ENSP00000455170	147
ENSP00000455171	113.666666666667
ENSP00000455172	94.3333333333333
ENSP00000455173	1295.33333333333
ENSP00000455174	169.666666666667
ENSP00000455175	632
ENSP00000455176	167
ENSP00000455177	51
ENSP00000455178	104.333333333333
ENSP00000455179	537
ENSP00000455180	961
ENSP00000455181	15.6666666666667
ENSP00000455182	422
ENSP00000455183	149
ENSP00000455184	30.6666666666667
ENSP00000455185	222.666666666667
ENSP00000455186	93.3333333333333
ENSP00000455187	282
ENSP00000455188	266
ENSP00000455189	1088.33333333333
ENSP00000455190	60.6666666666667
ENSP00000455191	99
ENSP00000455192	654
ENSP00000455193	328
ENSP00000455194	171.333333333333
ENSP00000455195	97
ENSP00000455196	400
ENSP00000455197	140
ENSP00000455198	53
ENSP00000455199	41
ENSP00000455200	138.333333333333
ENSP00000455201	562.666666666667
ENSP00000455202	125
ENSP00000455203	45
ENSP00000455204	175.333333333333
ENSP00000455205	293.333333333333
ENSP00000455206	107
ENSP00000455207	137
ENSP00000455208	111
ENSP00000455209	77.6666666666667
ENSP00000455210	155.666666666667
ENSP00000455211	22
ENSP00000455212	208
ENSP00000455213	108.666666666667
ENSP00000455214	86
ENSP00000455215	693
ENSP00000455216	44
ENSP00000455217	267
ENSP00000455218	970
ENSP00000455219	162
ENSP00000455220	107.666666666667
ENSP00000455221	191
ENSP00000455222	55
ENSP00000455223	683
ENSP00000455224	698
ENSP00000455225	235.666666666667
ENSP00000455226	97.3333333333333
ENSP00000455227	253
ENSP00000455228	105.333333333333
ENSP00000455229	493
ENSP00000455230	228.666666666667
ENSP00000455231	110.666666666667
ENSP00000455232	48.6666666666667
ENSP00000455233	101.333333333333
ENSP00000455234	128
ENSP00000455235	109
ENSP00000455236	17
ENSP00000455237	70
ENSP00000455238	113
ENSP00000455239	7.33333333333333
ENSP00000455240	138.333333333333
ENSP00000455241	403
ENSP00000455242	279
ENSP00000455243	310
ENSP00000455244	96.6666666666667
ENSP00000455245	518
ENSP00000455246	90.6666666666667
ENSP00000455247	537
ENSP00000455248	112
ENSP00000455249	177
ENSP00000455250	81
ENSP00000455251	445
ENSP00000455252	39
ENSP00000455253	430
ENSP00000455254	156
ENSP00000455255	278
ENSP00000455256	188
ENSP00000455257	231
ENSP00000455258	53
ENSP00000455259	398
ENSP00000455260	196
ENSP00000455261	596
ENSP00000455262	106
ENSP00000455263	732
ENSP00000455264	155.333333333333
ENSP00000455265	869
ENSP00000455266	400
ENSP00000455267	235.666666666667
ENSP00000455268	34.6666666666667
ENSP00000455269	144.333333333333
ENSP00000455270	207.333333333333
ENSP00000455271	85
ENSP00000455272	1641
ENSP00000455273	37
ENSP00000455274	7555
ENSP00000455275	1101
ENSP00000455276	131.333333333333
ENSP00000455277	131.666666666667
ENSP00000455278	147.666666666667
ENSP00000455279	222
ENSP00000455280	41.3333333333333
ENSP00000455281	1144
ENSP00000455282	527
ENSP00000455283	174
ENSP00000455284	147
ENSP00000455285	124.333333333333
ENSP00000455286	257
ENSP00000455287	50
ENSP00000455288	114.666666666667
ENSP00000455289	24.6666666666667
ENSP00000455290	678
ENSP00000455291	83
ENSP00000455292	89.6666666666667
ENSP00000455293	49
ENSP00000455294	139
ENSP00000455295	353
ENSP00000455296	151.333333333333
ENSP00000455297	182.666666666667
ENSP00000455298	625
ENSP00000455299	26.3333333333333
ENSP00000455300	512
ENSP00000455301	107
ENSP00000455302	130.333333333333
ENSP00000455303	135.666666666667
ENSP00000455304	161.666666666667
ENSP00000455305	108
ENSP00000455306	128
ENSP00000455307	2881
ENSP00000455308	849
ENSP00000455309	239
ENSP00000455310	160.333333333333
ENSP00000455311	335
ENSP00000455312	998
ENSP00000455313	243
ENSP00000455314	90
ENSP00000455315	98.6666666666667
ENSP00000455316	180
ENSP00000455317	122
ENSP00000455318	495
ENSP00000455319	129.666666666667
ENSP00000455320	141.333333333333
ENSP00000455321	132
ENSP00000455322	182
ENSP00000455323	65.6666666666667
ENSP00000455324	110.666666666667
ENSP00000455325	23.6666666666667
ENSP00000455326	95
ENSP00000455327	69
ENSP00000455328	45.3333333333333
ENSP00000455329	77
ENSP00000455330	571
ENSP00000455331	124.666666666667
ENSP00000455332	57
ENSP00000455333	254
ENSP00000455334	269.333333333333
ENSP00000455335	582
ENSP00000455336	48
ENSP00000455337	138.333333333333
ENSP00000455338	171.333333333333
ENSP00000455339	127
ENSP00000455340	189
ENSP00000455341	99
ENSP00000455342	181
ENSP00000455343	109.666666666667
ENSP00000455344	238.666666666667
ENSP00000455345	93.3333333333333
ENSP00000455346	642
ENSP00000455347	60.6666666666667
ENSP00000455348	161
ENSP00000455349	984
ENSP00000455350	209.666666666667
ENSP00000455351	687
ENSP00000455352	264
ENSP00000455353	113
ENSP00000455354	113.666666666667
ENSP00000455355	238.333333333333
ENSP00000455356	199
ENSP00000455357	27.3333333333333
ENSP00000455358	299
ENSP00000455359	61.3333333333333
ENSP00000455360	229.333333333333
ENSP00000455361	247
ENSP00000455362	373
ENSP00000455363	1315
ENSP00000455364	68
ENSP00000455365	73
ENSP00000455366	131.666666666667
ENSP00000455367	171.333333333333
ENSP00000455368	182
ENSP00000455369	116
ENSP00000455370	132
ENSP00000455371	45
ENSP00000455372	134
ENSP00000455373	74
ENSP00000455374	244
ENSP00000455375	246.666666666667
ENSP00000455376	109.666666666667
ENSP00000455377	278
ENSP00000455378	746.333333333333
ENSP00000455379	128
ENSP00000455380	254.666666666667
ENSP00000455381	179.333333333333
ENSP00000455382	361.666666666667
ENSP00000455383	172.333333333333
ENSP00000455384	226.333333333333
ENSP00000455385	223
ENSP00000455386	78
ENSP00000455387	341
ENSP00000455388	141
ENSP00000455389	265
ENSP00000455390	138
ENSP00000455391	68
ENSP00000455392	75
ENSP00000455393	212.333333333333
ENSP00000455394	50
ENSP00000455395	84
ENSP00000455396	145
ENSP00000455397	281
ENSP00000455398	1516
ENSP00000455399	149.666666666667
ENSP00000455400	25.6666666666667
ENSP00000455401	103.333333333333
ENSP00000455402	103.666666666667
ENSP00000455403	114
ENSP00000455404	55
ENSP00000455405	287
ENSP00000455406	31.6666666666667
ENSP00000455407	112
ENSP00000455408	388
ENSP00000455409	58.6666666666667
ENSP00000455410	134.666666666667
ENSP00000455411	117
ENSP00000455412	142
ENSP00000455413	62
ENSP00000455414	189.333333333333
ENSP00000455415	445
ENSP00000455416	31
ENSP00000455417	2084
ENSP00000455418	642
ENSP00000455419	309
ENSP00000455420	69
ENSP00000455421	153.666666666667
ENSP00000455422	258
ENSP00000455423	72.6666666666667
ENSP00000455424	275.666666666667
ENSP00000455425	44
ENSP00000455426	1284
ENSP00000455427	110
ENSP00000455428	89
ENSP00000455429	273.666666666667
ENSP00000455430	57
ENSP00000455431	949
ENSP00000455432	529
ENSP00000455433	143
ENSP00000455434	198
ENSP00000455435	85
ENSP00000455436	282.333333333333
ENSP00000455437	42
ENSP00000455438	39.3333333333333
ENSP00000455439	56.3333333333333
ENSP00000455440	80.6666666666667
ENSP00000455441	284.333333333333
ENSP00000455442	97
ENSP00000455443	120.333333333333
ENSP00000455444	167
ENSP00000455445	239
ENSP00000455446	109.333333333333
ENSP00000455447	59
ENSP00000455448	132
ENSP00000455449	631
ENSP00000455450	138.333333333333
ENSP00000455451	125
ENSP00000455452	222
ENSP00000455453	61
ENSP00000455454	62
ENSP00000455455	277.333333333333
ENSP00000455456	222.666666666667
ENSP00000455457	70.6666666666667
ENSP00000455458	198
ENSP00000455459	373
ENSP00000455460	60
ENSP00000455461	241.333333333333
ENSP00000455462	169
ENSP00000455463	89.6666666666667
ENSP00000455464	1632
ENSP00000455465	40
ENSP00000455466	280
ENSP00000455467	178.666666666667
ENSP00000455468	80.6666666666667
ENSP00000455469	205
ENSP00000455470	85
ENSP00000455471	116.333333333333
ENSP00000455472	97
ENSP00000455473	78
ENSP00000455474	396.666666666667
ENSP00000455475	131
ENSP00000455476	143
ENSP00000455477	118.333333333333
ENSP00000455478	253
ENSP00000455479	48
ENSP00000455480	219.666666666667
ENSP00000455481	596
ENSP00000455482	128.666666666667
ENSP00000455483	30
ENSP00000455484	100
ENSP00000455485	115
ENSP00000455486	64
ENSP00000455487	90.6666666666667
ENSP00000455488	104
ENSP00000455489	190.333333333333
ENSP00000455490	139.666666666667
ENSP00000455491	106
ENSP00000455492	87
ENSP00000455493	90.6666666666667
ENSP00000455494	100
ENSP00000455495	102
ENSP00000455496	589
ENSP00000455497	667
ENSP00000455498	316
ENSP00000455499	63.3333333333333
ENSP00000455500	67.6666666666667
ENSP00000455501	182.333333333333
ENSP00000455502	117
ENSP00000455503	252
ENSP00000455504	58
ENSP00000455505	455
ENSP00000455506	144.666666666667
ENSP00000455507	8678
ENSP00000455508	41.3333333333333
ENSP00000455509	218.666666666667
ENSP00000455510	105
ENSP00000455511	102.666666666667
ENSP00000455512	896.666666666667
ENSP00000455513	70
ENSP00000455514	82
ENSP00000455515	19.3333333333333
ENSP00000455516	88.6666666666667
ENSP00000455517	90.3333333333333
ENSP00000455518	38
ENSP00000455519	54
ENSP00000455520	193
ENSP00000455521	344
ENSP00000455522	124.666666666667
ENSP00000455523	175
ENSP00000455524	27
ENSP00000455525	168
ENSP00000455526	123.666666666667
ENSP00000455527	127.666666666667
ENSP00000455528	52.6666666666667
ENSP00000455529	674
ENSP00000455530	337
ENSP00000455531	745
ENSP00000455532	39
ENSP00000455533	177.333333333333
ENSP00000455534	181
ENSP00000455535	32.3333333333333
ENSP00000455536	94
ENSP00000455537	72.6666666666667
ENSP00000455538	222
ENSP00000455539	148
ENSP00000455540	155.666666666667
ENSP00000455541	82.6666666666667
ENSP00000455542	278.666666666667
ENSP00000455543	70
ENSP00000455544	301
ENSP00000455545	143
ENSP00000455546	593.333333333333
ENSP00000455547	376
ENSP00000455548	98
ENSP00000455549	132
ENSP00000455550	57
ENSP00000455551	148
ENSP00000455552	461
ENSP00000455553	94
ENSP00000455554	309
ENSP00000455555	66
ENSP00000455556	674
ENSP00000455557	44.3333333333333
ENSP00000455558	554
ENSP00000455559	1223
ENSP00000455560	10.6666666666667
ENSP00000455561	151.333333333333
ENSP00000455562	25
ENSP00000455563	249
ENSP00000455564	49.3333333333333
ENSP00000455565	105
ENSP00000455566	365
ENSP00000455567	146
ENSP00000455568	236
ENSP00000455569	96
ENSP00000455570	93.3333333333333
ENSP00000455571	175
ENSP00000455572	128
ENSP00000455573	430
ENSP00000455574	116.333333333333
ENSP00000455575	72
ENSP00000455576	102
ENSP00000455577	76
ENSP00000455578	125
ENSP00000455579	65.3333333333333
ENSP00000455580	508
ENSP00000455581	36
ENSP00000455582	34
ENSP00000455583	67.6666666666667
ENSP00000455584	281
ENSP00000455585	659
ENSP00000455586	232
ENSP00000455587	245
ENSP00000455588	1224
ENSP00000455589	176.666666666667
ENSP00000455590	39
ENSP00000455591	27
ENSP00000455592	161.666666666667
ENSP00000455593	205.666666666667
ENSP00000455594	240.333333333333
ENSP00000455595	80
ENSP00000455596	124
ENSP00000455597	159
ENSP00000455598	45
ENSP00000455599	75
ENSP00000455600	166.333333333333
ENSP00000455601	227
ENSP00000455602	91
ENSP00000455603	183
ENSP00000455604	113.666666666667
ENSP00000455605	177.666666666667
ENSP00000455606	57
ENSP00000455607	406
ENSP00000455608	228.333333333333
ENSP00000455609	424
ENSP00000455610	71
ENSP00000455611	569.333333333333
ENSP00000455612	641
ENSP00000455613	183.666666666667
ENSP00000455614	160.666666666667
ENSP00000455615	94
ENSP00000455616	191
ENSP00000455617	45.3333333333333
ENSP00000455618	142
ENSP00000455619	333
ENSP00000455620	321
ENSP00000455621	423
ENSP00000455622	63
ENSP00000455623	75
ENSP00000455624	400
ENSP00000455625	112
ENSP00000455626	67
ENSP00000455627	76
ENSP00000455628	1455
ENSP00000455629	1630
ENSP00000455630	72.6666666666667
ENSP00000455631	483
ENSP00000455632	119.333333333333
ENSP00000455633	169
ENSP00000455634	206
ENSP00000455635	2371
ENSP00000455636	40
ENSP00000455637	17
ENSP00000455638	47.6666666666667
ENSP00000455639	425
ENSP00000455640	141
ENSP00000455641	119
